1.732356660068035126e-02,4.091049730777740479e-02,3.815754130482673645e-02,1.979354172945022583e-01,6.203136872500181198e-03,5.380523949861526489e-02,2.860479429364204407e-02,-9.436695277690887451e-02,-5.159795284271240234e-03,-6.199670583009719849e-02,-9.454064071178436279e-03,9.119149297475814819e-03,-9.249901399016380310e-03,-5.264935642480850220e-02,-4.696284420788288116e-03,6.671648472547531128e-03,-1.084024757146835327e-01,1.526638269424438477e-01,-3.500837832689285278e-02,-1.736169606447219849e-01
-6.413046270608901978e-03,-1.086679846048355103e-01,-7.898968458175659180e-02,1.143467947840690613e-01,4.993705451488494873e-02,1.353460848331451416e-01,1.050515682436525822e-03,8.644770085811614990e-02,6.941395252943038940e-02,7.238345220685005188e-03,3.861746191978454590e-02,-9.419689327478408813e-02,6.362993270158767700e-02,-1.463050208985805511e-02,-6.112578511238098145e-02,1.913782209157943726e-02,-9.051721543073654175e-02,3.380590677261352539e-02,-7.995619624853134155e-02,-4.327034577727317810e-02
2.684487029910087585e-02,-1.962614431977272034e-02,-1.755570806562900543e-02,-5.940840579569339752e-03,1.104629877954721451e-02,6.628438830375671387e-02,-1.072244793176651001e-01,1.050982251763343811e-02,-1.051734611392021179e-01,3.942722920328378677e-03,3.349919989705085754e-02,-6.262170523405075073e-02,9.556032717227935791e-02,-1.201040148735046387e-01,-4.647690057754516602e-02,-1.224185824394226074e-01,3.364764526486396790e-02,5.539554171264171600e-03,-5.148898065090179443e-02,-1.437132805585861206e-01
5.906293913722038269e-02,-7.647939026355743408e-02,3.240183368325233459e-02,1.410882920026779175e-01,-1.597540676593780518e-01,7.988810539245605469e-02,-1.752644777297973633e-01,-2.021566499024629593e-03,2.115064412355422974e-01,1.955710500478744507e-01,1.873974874615669250e-02,-1.950993947684764862e-02,1.060636341571807861e-01,-1.811123043298721313e-01,-9.641724824905395508e-02,5.873349308967590332e-02,-5.950945988297462463e-02,1.994001716375350952e-01,-1.948607116937637329e-01,-1.634579449892044067e-01
6.794624775648117065e-02,-1.435650140047073364e-01,1.552460640668869019e-01,1.941638886928558350e-01,-6.319548189640045166e-02,1.391262263059616089e-01,2.443218789994716644e-02,-3.101101890206336975e-02,1.161705031991004944e-01,1.979780048131942749e-01,8.439338766038417816e-03,-1.434879284352064133e-02,1.197233498096466064e-01,-1.377677470445632935e-01,-5.160761997103691101e-02,-1.009872332215309143e-01,-1.644923537969589233e-01,1.785988062620162964e-01,-3.570829331874847412e-02,-1.783341169357299805e-01
1.178066059947013855e-01,-4.995989799499511719e-02,1.466045528650283813e-01,1.098757460713386536e-01,-9.880734235048294067e-02,1.229349523782730103e-01,-1.347952485084533691e-01,1.455101221799850464e-01,2.591145969927310944e-02,1.537869423627853394e-01,-4.347161576151847839e-02,9.140465408563613892e-02,7.187046855688095093e-02,-7.416390627622604370e-02,-1.095294058322906494e-01,-8.695861697196960449e-02,-1.246605068445205688e-01,1.003145650029182434e-01,-5.567933246493339539e-02,-1.246189102530479431e-01
1.630899608135223389e-01,4.985383711755275726e-04,2.339557744562625885e-02,1.580523997545242310e-01,-1.179963126778602600e-01,-3.865622356534004211e-02,-2.121545188128948212e-02,-1.093782410025596619e-01,-1.442011743783950806e-01,-3.177153319120407104e-02,-4.236760362982749939e-02,2.392803691327571869e-02,1.092937290668487549e-01,-1.137204393744468689e-01,-1.549054589122533798e-02,4.086659848690032959e-02,-3.869609441608190536e-03,8.182947337627410889e-02,-1.145158782601356506e-01,-1.186568662524223328e-01
2.581332437694072723e-02,-4.589462280273437500e-02,1.293776631355285645e-01,6.739631295204162598e-02,-2.645204588770866394e-02,9.375870972871780396e-02,7.208810001611709595e-02,-1.274287551641464233e-01,-5.263784527778625488e-02,-1.202363986521959305e-02,3.290545940399169922e-02,-1.073943078517913818e-01,1.649843156337738037e-01,-9.488738141953945160e-03,1.212855055928230286e-02,2.187692327424883842e-03,9.579619765281677246e-02,6.262046843767166138e-02,-8.643703162670135498e-02,-1.248736307024955750e-01
-2.840935438871383667e-02,-1.492377370595932007e-02,7.724780589342117310e-02,-3.543481230735778809e-03,1.062402352690696716e-01,3.393169492483139038e-02,9.505229443311691284e-02,-4.873745888471603394e-02,-6.172221526503562927e-02,-4.062337428331375122e-02,-6.217890232801437378e-02,1.087046936154365540e-01,3.110327571630477905e-02,-2.928217500448226929e-02,-1.006712466478347778e-01,-4.550345242023468018e-03,-7.658492028713226318e-02,1.074909046292304993e-01,-2.081222832202911377e-02,-1.046359613537788391e-01
6.979493051767349243e-02,-1.463768631219863892e-01,-7.019062060862779617e-03,2.367024123668670654e-01,-1.011601183563470840e-02,3.224149718880653381e-02,-1.633005142211914062e-01,-3.289838880300521851e-02,7.383507490158081055e-02,-1.097645144909620285e-02,-4.418393969535827637e-02,3.471206873655319214e-02,1.475222557783126831e-01,-5.909810774028301239e-03,-2.161374986171722412e-01,-2.009461224079132080e-01,-2.897183410823345184e-02,4.587719962000846863e-02,-2.693678066134452820e-02,-1.320861428976058960e-01
