1.118153706192970276e-01,8.886227756738662720e-02,9.067773073911666870e-02,-1.072201654314994812e-01,2.135858684778213501e-02,-3.686580061912536621e-02,4.838056117296218872e-02,6.221689283847808838e-03,1.018235012888908386e-01,-3.516831994056701660e-02,-1.073743328452110291e-01,-1.078574061393737793e-01,4.993192106485366821e-02,8.621387928724288940e-02,-3.756894916296005249e-02,4.066967219114303589e-02,-3.542111068964004517e-02,-1.318756490945816040e-02,-7.647244632244110107e-02,8.012666553258895874e-02
1.154579222202301025e-01,3.910614922642707825e-02,8.896040171384811401e-02,1.508710831403732300e-01,-4.321389272809028625e-02,5.355517938733100891e-02,1.677967309951782227e-01,-8.069798350334167480e-02,2.300886958837509155e-01,1.586320698261260986e-01,4.021823406219482422e-02,-1.031961366534233093e-01,1.222858112305402756e-02,-1.451217336580157280e-03,-4.046880453824996948e-02,-1.605680584907531738e-01,-8.574578166007995605e-02,-1.999216526746749878e-02,7.502898108214139938e-03,4.033127054572105408e-02
1.127114072442054749e-01,-6.125974655151367188e-02,7.086356729269027710e-02,-2.606831490993499756e-03,2.257467061281204224e-02,-9.763330221176147461e-02,-9.149974584579467773e-02,1.209909468889236450e-02,1.182679608464241028e-01,8.425041288137435913e-02,-2.116125077009201050e-02,-5.409989506006240845e-02,-3.652538359165191650e-02,6.100630015134811401e-02,-2.840639650821685791e-02,6.394856423139572144e-02,-3.873755782842636108e-02,-5.053036659955978394e-02,7.317972928285598755e-02,1.483347266912460327e-02
1.009160056710243225e-01,1.658115535974502563e-02,9.754634648561477661e-02,-1.718227751553058624e-02,2.743434533476829529e-02,2.766296453773975372e-02,7.160547375679016113e-02,8.845108747482299805e-02,5.757264420390129089e-02,-1.149686947464942932e-01,5.184795707464218140e-02,-9.715227782726287842e-02,-8.356875739991664886e-03,7.003449648618698120e-02,1.285813599824905396e-01,1.740337349474430084e-02,-5.573351681232452393e-02,-2.042137272655963898e-02,1.213985234498977661e-01,7.871408015489578247e-02
1.176196336746215820e-01,-2.687750617042183876e-03,-2.138969860970973969e-02,3.097951970994472504e-02,3.442720696330070496e-02,7.997033745050430298e-02,2.266249805688858032e-02,-1.089965552091598511e-02,8.068937459029257298e-04,3.605216369032859802e-02,-4.838130623102188110e-02,1.002756878733634949e-01,-1.069401353597640991e-01,1.202610954642295837e-01,-1.063601002097129822e-01,1.095730811357498169e-01,4.897114634513854980e-02,5.459429696202278137e-02,-1.036643758416175842e-01,-4.686984419822692871e-02
-2.088174521923065186e-01,-1.841460317373275757e-01,2.220246195793151855e-01,-1.620491147041320801e-01,-4.990491550415754318e-03,-3.458347544074058533e-02,2.123243212699890137e-01,-3.904102742671966553e-01,-5.354113876819610596e-02,-4.214788079261779785e-01,4.105487838387489319e-02,-6.926709413528442383e-02,-4.082166776061058044e-02,9.195161610841751099e-02,1.079071313142776489e-01,-7.440672069787979126e-02,-9.486974775791168213e-02,-1.310513019561767578e-01,1.587441265583038330e-01,5.377833172678947449e-02
1.003890261054039001e-01,-1.893100142478942871e-02,7.497273385524749756e-03,-8.837410807609558105e-02,-3.727301210165023804e-02,1.989834755659103394e-02,1.158520355820655823e-01,5.154082924127578735e-02,-3.196945041418075562e-02,-8.740052580833435059e-02,-4.415903985500335693e-02,2.412322908639907837e-02,-7.671617716550827026e-02,1.134070083498954773e-01,-3.600534796714782715e-02,-1.207580417394638062e-02,6.284124404191970825e-02,-8.320952951908111572e-02,4.900888353586196899e-02,-1.048557460308074951e-03
1.012219414114952087e-01,-4.871040582656860352e-03,-1.019399985671043396e-01,-1.556682586669921875e-02,-7.303072512149810791e-02,9.801999479532241821e-02,2.598799020051956177e-02,-1.049186736345291138e-01,1.223931461572647095e-02,-4.397612810134887695e-02,1.849390566349029541e-03,-8.259354531764984131e-02,1.145684644579887390e-01,1.040811911225318909e-01,4.972369223833084106e-02,3.384694457054138184e-03,4.203765839338302612e-02,-2.462323009967803955e-02,4.646075516939163208e-02,-4.052782058715820312e-02
-7.371479988098144531e+00,3.759545564651489258e+00,7.147609710693359375e+00,1.637281799316406250e+01,-1.510932731628417969e+01,-8.739671707153320312e+00,3.012842893600463867e+00,3.718556404113769531e+00,4.513826370239257812e-01,-1.186784982681274414e+00,-4.544407844543457031e+00,-3.666011393070220947e-01,2.764087915420532227e-01,-2.680284976959228516e-01,4.843196570873260498e-01,-3.259793090820312500e+01,-1.123424530029296875e+00,1.623549610376358032e-01,-1.992359310388565063e-01,5.812116265296936035e-01
1.019647866487503052e-01,-2.150811403989791870e-01,1.320833712816238403e-01,1.687229573726654053e-01,-7.415991276502609253e-02,1.024131756275892258e-02,-1.470572650432586670e-01,-6.028012558817863464e-02,4.759794101119041443e-02,4.439878836274147034e-02,2.764015272259712219e-02,-4.206314682960510254e-02,3.381078690290451050e-02,1.809239238500595093e-01,-7.629276718944311142e-03,-8.020282536745071411e-02,1.607424393296241760e-02,-6.519758701324462891e-02,-1.726229675114154816e-02,5.153276771306991577e-02
3.020793199539184570e+00,4.769330322742462158e-01,-2.255026578903198242e+00,2.006052494049072266e+00,-2.361137151718139648e+00,-2.162850618362426758e+00,-3.380526602268218994e-01,1.153130531311035156e+00,2.552909374237060547e+00,1.523190498352050781e+00,-3.684266328811645508e+00,-2.200351208448410034e-01,-7.332742214202880859e-02,1.094248890876770020e-01,1.578283011913299561e-01,-1.689555644989013672e+00,-1.628653556108474731e-01,-1.524575948715209961e-01,2.045620530843734741e-01,8.472372591495513916e-02
8.154251426458358765e-02,-1.315562427043914795e-02,1.763045787811279297e-03,-6.698223948478698730e-02,-3.131591528654098511e-02,3.092380613088607788e-02,-9.857562184333801270e-02,2.951254695653915405e-02,8.823687583208084106e-02,1.118058785796165466e-01,-9.519591182470321655e-02,7.238077372312545776e-02,4.038833081722259521e-03,3.391814976930618286e-02,1.147452518343925476e-01,6.864912807941436768e-03,-1.214955747127532959e-02,-7.072000205516815186e-02,6.603828817605972290e-02,-6.533958017826080322e-03
3.095008619129657745e-02,-1.569395959377288818e-01,3.995536565780639648e-01,-7.831024937331676483e-03,7.868535071611404419e-02,5.003683567047119141e-01,3.709190338850021362e-02,-1.755931824445724487e-01,6.983743607997894287e-02,9.565750509500503540e-02,-1.147396191954612732e-01,-9.046101942658424377e-03,-3.576796967536211014e-03,4.690730944275856018e-03,2.383735962212085724e-02,-5.123606696724891663e-02,-9.449430555105209351e-02,-1.105212494730949402e-01,1.000219732522964478e-01,1.915362030267715454e-01
