-3.875375390052795410e-01,6.284121870994567871e-01,2.251813560724258423e-02,1.071891069412231445e+00,-7.005888223648071289e-01,7.393473386764526367e-01,7.183603644371032715e-01,5.669599771499633789e-01,-6.496122479438781738e-01,-3.438788354396820068e-01
9.991201758384704590e-02,-6.375474482774734497e-02,9.896878153085708618e-02,6.812221556901931763e-02,-8.641481399536132812e-03,1.112674102187156677e-01,-4.635754600167274475e-02,-4.211833328008651733e-02,2.767059765756130219e-02,-3.235513344407081604e-02
-1.667322218418121338e-01,-2.054671645164489746e-01,4.445009231567382812e-01,7.601258754730224609e-01,-2.280587106943130493e-01,1.397393584251403809e+00,5.367742180824279785e-01,-9.938058853149414062e-01,-1.244723320007324219e+00,-1.585002064704895020e+00
1.142674461007118225e-01,-4.356998205184936523e-02,6.251378357410430908e-02,1.315196752548217773e-01,-2.186439335346221924e-01,7.070606946945190430e-02,7.333349436521530151e-02,-5.812756344676017761e-02,-3.103414364159107208e-02,1.071345899254083633e-02
-9.456904530525207520e-01,9.428901076316833496e-01,-1.776534765958786011e-01,4.856312274932861328e-01,-1.872910708189010620e-01,5.651854276657104492e-01,3.674554079771041870e-02,1.475939273834228516e+00,-1.058540582656860352e+00,-5.540406703948974609e-01
9.303149223327636719e+00,-7.499148845672607422e-01,-1.043303132057189941e+00,9.745669364929199219e-01,-2.467022240161895752e-01,-5.767142176628112793e-01,-1.147054076194763184e+00,-6.417335867881774902e-01,-2.452115565538406372e-01,8.293141126632690430e-01
-1.582773327827453613e+00,7.988628745079040527e-01,4.489275932312011719e+00,3.756364881992340088e-01,-1.760155797004699707e+00,-1.101188182830810547e+00,-5.776234343647956848e-02,6.392993927001953125e-01,7.038777470588684082e-01,-6.765612959861755371e-02
-6.251575350761413574e-01,3.515212833881378174e-01,6.650153398513793945e-01,1.869286656379699707e+00,-5.245158076286315918e-01,-1.000736877322196960e-01,2.709188759326934814e-01,7.746220827102661133e-01,-1.524358749389648438e+00,-7.909324169158935547e-01
-1.199327632784843445e-01,3.912188708782196045e-01,9.168536216020584106e-02,1.165779709815979004e+00,-6.750057339668273926e-01,8.557525277137756348e-01,3.379260897636413574e-01,5.168399810791015625e-01,-6.512145996093750000e-01,-4.728302359580993652e-01
-4.929934144020080566e-01,9.962633848190307617e-01,-1.158380508422851562e+00,5.734152197837829590e-01,-8.334463834762573242e-02,-1.621366851031780243e-02,1.066946744918823242e+00,1.684236168861389160e+00,5.557736158370971680e-01,-5.242823362350463867e-01
-1.847244024276733398e+00,9.919826984405517578e-01,4.662324428558349609e+00,4.801333844661712646e-01,-1.878601670265197754e+00,-1.116610765457153320e+00,1.331713497638702393e-01,5.956833362579345703e-01,5.519399642944335938e-01,2.776096388697624207e-02
2.610086202621459961e-01,-9.001405537128448486e-02,9.537013620138168335e-02,1.819836944341659546e-01,-2.417148053646087646e-01,4.467114433646202087e-02,5.707620456814765930e-02,-2.424990385770797729e-01,2.776587381958961487e-02,2.031552977859973907e-02
-1.716514825820922852e+00,8.852894902229309082e-01,4.691651344299316406e+00,3.719634413719177246e-01,-1.832776904106140137e+00,-1.100655436515808105e+00,-1.267266552895307541e-02,7.177273631095886230e-01,7.229847311973571777e-01,-7.058633118867874146e-02
1.623184233903884888e-01,-3.497079759836196899e-02,1.924078017473220825e-01,1.372643839567899704e-02,-1.042025461792945862e-01,2.434857375919818878e-02,-2.562227286398410797e-02,-3.931942582130432129e-02,1.622984744608402252e-02,2.935843076556921005e-04
2.692174538969993591e-02,-7.598739117383956909e-03,3.784017637372016907e-02,8.026259392499923706e-02,-1.418690979480743408e-01,1.184733659029006958e-01,1.056767650879919529e-03,4.431308712810277939e-03,1.371957212686538696e-01,2.993219066411256790e-03
3.737631440162658691e-02,-8.581532537937164307e-02,1.627871580421924591e-02,1.422806084156036377e-01,-5.483623221516609192e-02,4.049731418490409851e-02,-1.321269422769546509e-01,-5.088065192103385925e-02,1.091148927807807922e-01,-4.232497513294219971e-02
4.900209233164787292e-02,-7.989695668220520020e-02,-2.968976623378694057e-04,5.998186767101287842e-02,-1.873554736375808716e-01,2.097900491207838058e-03,-3.962518647313117981e-02,-1.304897069931030273e-01,9.066598862409591675e-02,2.683155052363872528e-02
8.898017406463623047e-01,6.833106875419616699e-01,-7.535851597785949707e-01,1.110246539115905762e+00,-6.389153599739074707e-01,1.113696813583374023e+00,1.622237563133239746e-01,3.762004375457763672e-01,-3.932389616966247559e-01,-5.529828667640686035e-01
8.835503458976745605e-02,1.708070933818817139e-02,2.772183530032634735e-02,1.557009816169738770e-01,-4.704521968960762024e-02,4.897249490022659302e-02,3.106937557458877563e-02,-8.724699914455413818e-02,8.080160617828369141e-02,-1.281981705687940121e-03
2.063160389661788940e-01,-1.497241705656051636e-01,1.104503795504570007e-01,1.501461416482925415e-01,-1.747688651084899902e-01,2.623633854091167450e-02,-2.590346708893775940e-02,-1.147442981600761414e-01,1.387081760913133621e-02,5.260495841503143311e-02
7.301311194896697998e-02,2.086144872009754181e-02,-4.771690443158149719e-02,4.270335286855697632e-02,-1.473817974328994751e-01,1.220259889960289001e-01,4.213582351803779602e-02,-2.253886908292770386e-01,-7.555007189512252808e-02,-1.888564974069595337e-02
-1.041837453842163086e+00,9.823780655860900879e-01,-2.612794339656829834e-01,4.015933573246002197e-01,-3.866137191653251648e-02,7.785965800285339355e-01,-1.659535467624664307e-01,1.574428558349609375e+00,-1.393935322761535645e+00,-6.197564601898193359e-01
2.063697129487991333e-01,-4.197416305541992188e-01,6.654197573661804199e-01,5.093813538551330566e-01,-3.522512316703796387e-01,1.155259739607572556e-02,-1.525010634213685989e-02,4.217814505100250244e-01,-8.563809841871261597e-02,-1.160635575652122498e-01
-5.683689713478088379e-01,5.488926768302917480e-01,6.842914819717407227e-01,2.235400676727294922e+00,-5.127158164978027344e-01,-4.183380678296089172e-02,4.557141363620758057e-01,6.838064193725585938e-01,-1.612575411796569824e+00,-7.851786017417907715e-01
5.200771093368530273e-01,1.058981299400329590e+00,-1.361994981765747070e+00,9.179591536521911621e-01,-1.980136148631572723e-03,9.856072068214416504e-01,4.782221838831901550e-02,8.362631797790527344e-01,-1.380572795867919922e+00,-1.115101099014282227e+00
-9.548288583755493164e-01,1.000429034233093262e+00,-1.459764689207077026e-01,4.545817673206329346e-01,-2.910933271050453186e-02,7.953208088874816895e-01,-1.990686357021331787e-02,1.609027147293090820e+00,-1.254734516143798828e+00,-5.971750020980834961e-01
9.196326255798339844e+00,-7.350916862487792969e-01,-9.222823977470397949e-01,8.990777134895324707e-01,-9.584824740886688232e-02,-5.437147021293640137e-01,-1.261376380920410156e+00,-5.674573779106140137e-01,-5.694513395428657532e-02,9.001303315162658691e-01
3.355750143527984619e-01,-2.707407176494598389e-01,-7.292057573795318604e-02,7.741432189941406250e-01,-3.550697267055511475e-01,1.169865012168884277e+00,8.972203135490417480e-01,-7.583740949630737305e-01,-1.724743127822875977e+00,-1.400792241096496582e+00
1.568030752241611481e-02,-9.418511390686035156e-02,6.665258109569549561e-02,1.074275895953178406e-01,4.048592410981655121e-03,1.068717241287231445e-01,5.760514736175537109e-02,-6.198382005095481873e-02,4.520318284630775452e-02,-4.380097961984574795e-04
2.285092771053314209e-01,-5.420110002160072327e-02,-1.233542524278163910e-02,1.759310811758041382e-01,-5.062306299805641174e-02,1.717519909143447876e-01,8.822170644998550415e-02,-2.180133163928985596e-01,-4.257806763052940369e-02,-5.172629281878471375e-02
-1.954499363899230957e+00,1.019623637199401855e+00,4.703619956970214844e+00,5.371021032333374023e-01,-1.913382291793823242e+00,-1.025426387786865234e+00,2.572602629661560059e-01,6.656590700149536133e-01,4.330924749374389648e-01,1.029069423675537109e-01
-3.251089751720428467e-01,-1.623401343822479248e-01,1.758397579193115234e+00,1.976733952760696411e-01,-6.276682019233703613e-01,-9.082268178462982178e-02,-2.279741019010543823e-01,-6.107124090194702148e-01,-3.880313783884048462e-02,1.618094146251678467e-01
9.382139891386032104e-02,-1.101707443594932556e-01,-1.101041096262633801e-03,1.590090394020080566e-01,-9.636305272579193115e-02,-3.315280377864837646e-02,1.096746046096086502e-02,-2.359431087970733643e-01,-1.434177905321121216e-02,-2.205166034400463104e-03
3.689618408679962158e-02,-7.425817102193832397e-02,1.228394582867622375e-01,9.763010591268539429e-02,-3.737081959843635559e-02,7.876206189393997192e-02,-9.142263233661651611e-02,-1.803151816129684448e-01,-1.941515877842903137e-02,-6.673065572977066040e-02
-4.347648322582244873e-01,-1.730883680284023285e-02,4.248059988021850586e-01,6.718420386314392090e-01,-4.459607601165771484e-01,1.208511352539062500e+00,4.177264273166656494e-01,-9.506292343139648438e-01,-1.681962490081787109e+00,-1.313855886459350586e+00
1.028725337982177734e+01,-5.196309685707092285e-01,-1.058502197265625000e+00,7.717273235321044922e-01,-4.557647109031677246e-01,6.279713660478591919e-02,-1.076411724090576172e+00,-4.488816857337951660e-01,2.636529505252838135e-01,-3.181931078433990479e-01
9.992559254169464111e-02,7.092843204736709595e-02,1.078075096011161804e-01,1.352580487728118896e-01,-2.571244724094867706e-03,6.374672055244445801e-02,-4.800476133823394775e-03,-6.048096716403961182e-02,1.520185638219118118e-02,1.112823188304901123e-02
